loan_amt_requested,mort_due,current_property_value,years_on_job,no_of_derog,no_of_delinq,age_of_oldest_cl,no_of_recent_credit_inquiries,no_of_cl,debt_to_income_ratio,cl_delinquency_ratio,approx_income,combined_ltv_ratio,loan_reason_homeImp,job_mgr,job_office,job_profExe,job_sales,job_self,income_group_high,income_group_lowMed,job_other_nonProvided,loan_reason_debtCon_np
12900,34655.0,57787.0,31.0,0,0,244.9953846,0,18,21.4155043,0.0,161822.0123,0.8229359544534238,0,0,0,0,0,0,1,0,1,1
15000,6124.0,35000.0,1.5,1,0,91.26666667,0,5,35.24522428,0.0,17375.40369,0.6035428571428572,1,0,0,0,0,0,0,1,1,0
11900,34222.0,59948.0,24.0,0,0,228.0753508,1,29,25.72883738,0.0,133010.2853,0.769366784546607,0,0,1,0,0,0,0,1,0,1
14100,51723.0,77207.0,21.0,0,0,199.533048,0,15,25.09214722,0.0,206132.2196,0.8525522297201031,0,0,0,1,0,0,1,0,0,1
15000,73335.0,99400.0,0.5,0,0,273.9333333,2,21,33.37804123,0.0,219710.3164,0.888682092555332,0,0,0,1,0,0,1,0,0,1
6300,12476.0,32559.0,12.0,3,6,227.1299051,0,23,23.31951678,0.260869565,53500.25096,0.576676187843607,1,0,1,0,0,0,0,1,0,0
22400,40605.0,76986.0,9.0,0,0,276.275914,0,19,39.7301928,0.0,102201.87,0.8183955524381056,0,0,0,1,0,0,0,1,0,1
25200,73168.0,93608.0,9.0,0,0,151.1214795,0,21,35.59032677,0.0,205583.9512,1.050850354670541,0,0,1,0,0,0,1,0,0,1
2000,64536.0,87400.0,2.5,0,0,147.1333333,0,24,35.63137756,0.0,181121.26,0.7612814645308924,0,1,0,0,0,0,1,0,0,1
20100,104183.0,139637.0,10.0,0,0,162.0041808,1,23,34.62420281,0.0,300896.4584,0.8900434698539785,1,0,0,1,0,0,1,0,0,0
12800,111000.0,124500.0,7.0,1,0,203.9,2,40,35.76405836,0.0,310367.4613,0.9943775100401606,0,0,0,0,1,0,1,0,0,1
8600,76703.0,100862.0,0.0,0,1,174.5571202,0,31,34.38623066,0.032258065,223063.123,0.845739723582717,1,0,0,0,0,0,1,0,1,0
6000,72951.0,80000.0,22.8,0,0,343.9,1,47,35.24522428,0.0,206981.2336,0.9868875,1,0,0,0,0,0,1,0,1,0
88800,53307.0,94058.0,16.0,0,0,218.3049777,0,15,34.24246473,0.0,155675.1257,1.510844372621149,0,0,0,0,0,0,1,0,1,1
12600,80612.0,93802.0,5.0,0,0,141.6131456,2,26,40.74903888,0.0,197825.5248,0.993710155433786,0,1,0,0,0,0,1,0,0,1
23300,84083.0,107407.0,2.0,0,1,153.2333333,6,23,34.83019399,0.043478261,241408.3597,0.9997765508765722,0,0,0,0,0,1,1,0,0,1
26500,240782.0,267675.0,6.0,0,0,229.3070258,1,50,37.740919,0.0,637986.5843,0.998531801625105,1,0,0,0,0,1,1,0,0,0
15000,122486.0,159000.0,5.0,0,0,137.0,1,21,36.17090549,0.0,338631.2794,0.864691823899371,0,0,1,0,0,0,1,0,0,1
43800,5884.0,64890.0,6.0,0,0,309.8275477,0,19,16.16045086,0.0,36409.87526,0.7656649714902142,1,0,1,0,0,0,0,1,0,0
15100,36847.19143,53238.0,8.0,0,0,350.9611645,0,16,34.05584767,0.0,108196.3714,0.9757539995867612,0,0,0,0,0,0,0,1,1,1
7400,2063.0,100448.0,8.0,0,0,96.13333333,0,14,35.24522428,0.0,5853.275279,0.0942079483912073,1,0,0,0,0,0,0,1,1,0
23500,94109.0,97194.0,1.0,1,0,116.8186482,0,20,35.86611643,0.0,262389.7131,1.2100438298660412,0,0,0,1,0,0,1,0,0,1
17000,97713.0,164869.0,8.0,0,0,253.4763166,0,23,36.45229579,0.0,268057.1906,0.695782712335248,0,0,0,0,0,0,1,0,1,1
16700,12830.0,56465.0,3.0,0,0,301.1485223,0,15,18.25148086,0.0,70295.66585,0.5229788364473568,0,0,0,1,0,0,0,1,0,1
27600,103898.0,130784.0,11.0,0,0,147.1283978,0,29,42.00981358,0.0,247318.4029,1.0054593834108148,0,0,1,0,0,0,1,0,0,1
20000,77900.0,105400.0,4.0,0,0,110.6,0,17,35.63137756,0.0,218627.5281,0.928842504743833,0,1,0,0,0,0,1,0,0,1
16600,42259.0,71235.37263,1.5,1,3,209.9666667,0,20,35.24522428,0.15,119899.9321,0.826260856466864,0,0,0,0,0,0,0,1,1,1
12000,88000.0,118750.0,3.0,0,3,153.5,0,26,35.63137756,0.115384615,246973.3309,0.8421052631578947,1,1,0,0,0,0,1,0,0,0
12000,87000.0,101200.0,13.0,0,2,151.1333333,1,18,35.76405836,0.111111111,243260.9832,0.9782608695652174,0,0,0,0,1,0,1,0,0,1
13900,68876.0,90813.0,8.0,0,0,284.4969036,0,19,31.16414999,0.0,221010.3598,0.9114994549238544,1,0,0,0,0,0,1,0,1,0
13100,70368.0,87407.0,2.0,0,0,232.9947127,3,26,29.66798564,0.0,237184.9604,0.9549349594426076,0,0,0,0,0,0,1,0,1,1
13900,127259.0,194233.0,1.0,0,1,341.6435017,0,16,40.10765909,0.0625,317293.5117,0.7267508610792193,1,0,1,0,0,0,1,0,0,0
6700,13571.65536,20631.0,4.0,0,0,174.7218341,1,8,62.24645112,0.0,21803.099,0.9825822965440356,1,1,0,0,0,0,0,1,0,0
2000,32700.0,46740.0,3.0,0,2,216.9333333,1,12,35.24522428,0.166666667,92778.5272,0.7424047924689773,1,0,0,0,0,0,0,1,1,0
22800,68537.95411,97634.0,8.0,0,0,177.5697403,1,16,40.77224843,0.0,168099.5205,0.9355137975500338,1,0,0,0,0,0,1,0,1,0
11600,24880.70918,36474.0,8.0,0,1,93.72713803,0,10,37.20295356,0.1,66878.31691,1.0001839441794156,1,0,0,0,0,0,0,1,1,0
11600,57200.0,72500.0,5.0,0,0,34.46666667,4,15,35.24522428,0.0,162291.491,0.9489655172413792,0,0,0,0,0,0,1,0,1,1
9400,51505.0,84178.0,19.0,0,0,202.6979629,0,16,35.53061343,0.0,144959.5012,0.7235263370476847,1,0,0,0,0,0,0,1,1,0
11500,53651.0,87547.0,18.0,0,0,191.3968875,0,16,34.36865089,0.0,156104.4691,0.7441831244931294,1,0,0,0,0,0,1,0,1,0
32700,39796.0,77819.0,8.0,0,0,294.4306958,0,15,40.23707296,0.0,98903.81451,0.9315976818000744,0,0,0,0,0,0,0,1,1,1
16800,76852.0,90429.0,6.0,0,0,183.8430046,3,18,42.2970917,0.0,181695.7075,1.0356412212896304,0,0,0,0,0,0,1,0,1,1
22400,79022.0,105086.0,8.0,0,0,179.458917,2,25,38.30639822,0.0,206289.2981,0.9651333193765108,0,0,0,0,0,0,1,0,1,1
15000,89000.0,122400.0,1.0,0,2,136.4666667,0,19,35.63137756,0.105263158,249779.846,0.8496732026143791,1,1,0,0,0,0,1,0,0,0
10700,55341.0,78062.0,3.0,0,1,192.5968546,0,12,28.82864931,0.083333333,191965.2891,0.8460070200609772,1,0,0,0,0,0,1,0,1,0
13200,58549.0,81381.0,13.0,0,0,94.68710666,0,24,38.41275614,0.0,152420.7214,0.881643135375579,0,0,1,0,0,0,1,0,0,1
10000,26197.0,46600.0,9.0,0,0,165.9666667,2,9,33.37804123,0.0,78485.73204,0.7767596566523605,1,0,0,1,0,0,0,1,0,0
26600,61151.0,97072.0,16.0,0,1,133.4481104,0,29,39.22971154,0.034482759,155879.3007,0.9039784901928466,0,0,0,0,0,0,1,0,1,1
34100,139035.0,198788.0,23.0,0,0,171.9632916,1,22,37.68589208,0.0,368931.1632,0.8709529750286737,0,0,0,1,0,0,1,0,0,1
40000,331000.0,415000.0,22.0,0,0,242.4666667,8,34,33.37804123,0.0,991669.9357,0.8939759036144578,0,0,0,1,0,0,1,0,0,1
40700,11541.0,64714.0,6.0,1,0,298.6485317,0,19,16.5302805,0.0,69817.32706,0.807259634700374,1,0,1,0,0,0,0,1,0,0
40000,120000.0,159000.0,0.0,0,1,314.5,6,52,35.24522428,0.019230769,340471.6595,1.0062893081761006,0,0,0,0,0,0,1,0,1,1
12300,33061.0,46277.0,8.0,0,1,154.8992783,7,28,39.70178286,0.035714286,83273.33843,0.980206149923288,0,0,0,0,0,0,0,1,1,1
10700,126751.0,184554.0,8.0,0,0,225.8703522,0,19,34.13705457,0.0,371300.3409,0.7447738873175331,0,0,0,0,0,0,1,0,1,1
10200,78628.0,92090.0,10.0,1,0,164.3178964,6,21,38.72132161,0.0,203061.2509,0.9645781300901292,0,0,0,0,0,0,1,0,1,1
9400,20584.22525,30455.0,18.0,0,0,194.614216,0,16,39.00006486,0.0,52779.97696,0.98454195534395,1,0,1,0,0,0,0,1,0,0
13700,74147.0,92427.0,7.0,0,3,181.3057998,0,33,39.27246634,0.090909091,188801.4859,0.9504473800945612,0,0,0,0,0,0,1,0,1,1
18200,94727.0,136877.0,15.0,0,0,168.9599682,2,26,36.05643747,0.0,262718.6895,0.8250253877568913,0,1,0,0,0,0,1,0,0,1
2000,43280.13929,62250.0,16.0,0,0,115.8,0,13,35.76405836,0.0,121015.7383,0.7273917958232932,1,0,0,0,1,0,0,1,0,0
6300,26655.0,29792.0,1.0,1,0,12.75926745,10,6,28.36185178,0.0,93981.87469,1.1061694414607948,0,0,0,0,0,0,0,1,1,1
6100,68743.0,65321.0,3.0,1,0,153.0667831,0,22,40.15052706,0.0,171213.1945,1.1457724162214296,1,0,0,0,1,0,1,0,0,0
21000,63405.0,86804.0,5.0,0,0,156.8727507,0,15,37.43378459,0.0,169379.0801,0.9723630247454036,0,0,1,0,0,0,1,0,0,1
12300,73099.0,84250.0,4.0,0,0,0.0,0,0,40.22228314,0.0,181737.57,1.0136379821958457,0,0,0,1,0,0,1,0,0,1
20500,173061.0,220886.0,13.0,0,0,213.9143599,1,32,43.79573429,0.0,395154.9227,0.8762936537399383,0,0,1,0,0,0,1,0,0,1
13300,96201.0,124892.0,3.0,0,3,178.0344633,0,26,40.10275183,0.115384615,239886.2812,0.8767655254139577,1,1,0,0,0,0,1,0,0,0
12100,58556.0,76724.0,3.0,0,1,234.6585447,1,16,37.63925293,0.0625,155571.6318,0.920911318492258,1,0,0,0,0,0,1,0,1,0
17500,49968.0,68025.0,3.0,0,0,126.0794526,0,18,34.10902705,0.0,146494.9438,0.9918118338846011,1,0,1,0,0,0,0,1,0,0
5400,68625.0,82304.0,2.0,0,0,136.6329442,0,30,32.05002349,0.0,214118.4078,0.8994095062208398,0,0,0,0,1,0,1,0,0,1
30000,109583.0,153132.0,10.0,0,0,162.3840072,1,16,33.76030524,0.0,324591.2596,0.9115207794582452,0,0,0,1,0,0,1,0,0,1
7500,50000.0,80000.0,9.0,0,5,299.5666667,2,18,35.24522428,0.277777778,141863.1914,0.71875,1,0,0,0,0,0,0,1,1,0
23000,48003.0,64720.0,4.0,0,0,160.6060458,1,26,33.6299233,0.0,142738.9518,1.0970797280593323,0,0,1,0,0,0,0,1,0,1
7900,41935.0,53543.0,8.0,0,0,203.54461,1,22,31.4916868,0.0,133162.1271,0.9307472498739332,0,0,1,0,0,0,0,1,0,1
21200,113648.0,145650.0,11.0,0,1,231.0192443,0,24,41.55930367,0.041666667,273459.8272,0.9258359079986268,0,0,1,0,0,0,1,0,0,1
28000,140770.0,209726.0,5.0,0,0,190.329522,0,27,38.88660597,0.0,362001.2508,0.8047166302699713,1,0,0,1,0,0,1,0,0,0
34300,89000.0,137000.0,12.0,0,0,63.93333333,1,36,35.24522428,0.0,252516.4808,0.9,0,0,0,0,0,0,1,0,1,1
17400,24687.0,37391.0,2.0,0,0,217.7442746,0,16,38.25139203,0.0,64538.82771,1.1255917199326042,0,0,1,0,0,0,0,1,0,1
18000,12900.0,21500.0,5.0,3,0,109.5666667,0,33,36.17090549,0.0,35664.02286,1.4372093023255814,1,0,1,0,0,0,0,1,0,0
7400,48924.0,86612.0,4.0,0,0,207.7684144,4,30,29.93791783,0.0,163418.1785,0.6503024984990532,0,0,0,0,0,0,1,0,1,1
44400,100564.0,154708.0,14.0,0,0,253.914111,3,30,43.90215236,0.0,229063.9402,0.9370168317087676,0,0,0,0,0,0,1,0,1,1
26700,129559.0,170042.0,1.0,0,0,232.6461734,1,24,34.11753289,0.0,379743.1673,0.9189435551216758,0,1,0,0,0,0,1,0,0,1
22900,61067.0,96306.0,5.0,0,0,228.898609,1,20,36.13495946,0.0,168997.0071,0.8718771416111146,0,0,0,0,0,0,1,0,1,1
27100,20479.0,46735.0,24.0,0,0,103.8162897,0,10,24.25867722,0.0,84419.27733,1.0180592703541242,0,0,0,0,0,0,0,1,1,1
22000,143355.0,183799.0,6.0,0,0,174.8462897,3,43,42.22116463,0.0,339533.5047,0.8996512494627283,0,0,0,1,0,0,1,0,0,1
10000,39157.82749,56475.0,9.0,2,0,309.2644975,2,12,34.48718804,0.0,113543.1148,0.8704351923860115,1,0,0,0,0,0,0,1,1,0
23100,61524.0,96308.0,1.0,0,0,160.3831682,1,21,35.1122412,0.0,175220.9426,0.878680898783071,0,0,1,0,0,0,1,0,0,1
16500,51758.0,138693.0,2.0,0,0,283.0698409,5,43,39.71677072,0.0,130317.745,0.4921517308011219,0,0,0,0,0,0,0,1,1,1
7000,98779.0,124827.0,9.0,0,0,421.541928,1,49,40.82887293,0.0,241934.1826,0.8474048082546244,1,0,0,0,0,0,1,0,1,0
10000,75000.0,103600.0,17.6,0,0,171.4333333,0,24,35.63137756,0.0,210488.6343,0.8204633204633205,1,1,0,0,0,0,1,0,0,0
15000,18900.0,80400.0,7.0,0,1,142.0,0,12,33.37804123,0.083333333,56624.05373,0.4216417910447761,0,0,0,1,0,0,0,1,0,1
10600,83217.0,101359.0,1.0,0,0,54.74662201,2,24,40.76038718,0.0,204161.4562,0.9255912153829458,0,1,0,0,0,0,1,0,0,1
6000,36812.92806,53190.0,0.0,0,0,0.0,0,0,15.174415,0.0,242598.6639,0.8049055848843767,1,0,0,0,0,0,1,0,1,0
23600,141000.0,175000.0,2.0,0,0,192.7666667,0,35,35.24522428,0.0,400054.1999,0.9405714285714286,0,0,0,0,0,0,1,0,1,1
17700,64964.0,88856.0,5.0,0,0,114.6676183,0,19,21.93300632,0.0,296192.8659,0.9303142162600162,0,0,1,0,0,0,1,0,0,1
23600,136607.0,172414.0,6.0,0,0,226.0402946,0,20,36.97693039,0.0,369438.454,0.929199484960618,0,0,0,0,0,0,1,0,1,1
4000,26572.0,31960.0,11.0,0,0,117.7951039,0,8,41.28649195,0.0,64360.03338,0.9565707133917396,1,0,1,0,0,0,0,1,0,0
21200,48273.0,71102.0,7.0,0,0,73.30309745,2,19,34.65925993,0.0,139278.7962,0.9770892520604202,0,0,0,0,0,0,0,1,1,1
12300,90006.0,121122.0,9.0,0,0,133.4975408,1,21,36.91048167,0.0,243849.4323,0.8446524991331055,0,0,1,0,0,0,1,0,0,1
17000,87600.0,110000.0,0.4,6,0,180.5666667,2,46,35.24522428,0.0,248544.3114,0.9509090909090908,0,0,0,0,0,0,1,0,1,1
8300,41481.0,50448.0,20.0,0,1,230.8488635,1,18,35.88829101,0.055555556,115583.6593,0.986778464954012,1,1,0,0,0,0,0,1,0,0
8700,30716.0,84778.0,19.0,0,0,219.0852356,0,10,23.80889415,0.0,129010.6118,0.4649319398900658,1,0,0,1,0,0,0,1,0,0
15000,33000.0,61309.27865,0.9,7,5,144.8666667,0,20,34.87164312,0.25,94632.76477,0.7829157520188831,0,0,0,0,0,0,0,1,1,1
23900,43298.69862,62276.0,26.0,0,0,127.024625,0,8,20.40782558,0.0,212167.1338,1.0790464805061342,0,0,0,0,0,0,1,0,1,1
59200,43877.0,74768.0,5.0,0,0,102.5503172,0,21,31.30426743,0.0,140162.9988,1.3786245452600043,0,0,0,0,0,0,0,1,1,1
27100,118200.0,159739.0,6.0,0,1,117.1521605,3,27,34.20600845,0.037037037,345553.3264,0.909608799353946,0,0,0,1,0,0,1,0,0,1
14800,100255.0,116160.0,10.0,0,0,184.7772142,0,26,34.48399039,0.0,290729.1148,0.990487258953168,0,0,0,0,0,0,1,0,1,1
34100,241931.0,36486.0,1.0,0,2,196.0088316,3,50,42.45858179,0.04,569804.7128,7.565394946006688,0,1,0,0,0,0,1,0,0,1
52000,59732.26782,85298.0,10.0,0,0,178.5784823,1,21,25.51396564,0.0,234115.9688,1.30990489601163,1,0,0,0,0,1,1,0,0,0
27000,23160.0,58074.0,36.0,0,0,275.8432307,1,24,40.13322041,0.0,57707.80357,0.8637255914867238,0,0,0,0,0,0,0,1,1,1
6400,39687.0,51666.0,9.0,0,0,177.591354,0,19,26.1209597,0.0,151935.4589,0.8920179615220841,1,0,1,0,0,0,1,0,0,0
17400,45861.0,61256.0,7.0,0,0,132.0192267,3,48,30.18656747,0.0,151925.1901,1.0327314875277525,0,0,0,0,0,0,1,0,1,1
11000,54100.0,70438.0,2.0,3,1,115.6,1,25,34.83019399,0.04,155325.0034,0.9242170419375904,0,0,0,0,0,1,1,0,0,1
59200,119000.0,198000.0,9.0,0,0,309.1333333,2,27,33.37804123,0.0,356521.8198,0.9,0,0,0,1,0,0,1,0,0,1
41600,36732.98019,53078.0,8.0,6,0,108.8701167,0,20,26.98944023,0.0,136101.3044,1.475808813255963,0,0,0,0,0,0,0,1,1,1
10900,17282.0,70783.0,19.0,0,1,404.9043933,0,11,23.61012437,0.090909091,73197.41197,0.3981464475933486,0,0,0,1,0,0,0,1,0,1
25000,149000.0,202500.0,11.0,0,0,256.6666667,2,34,35.24522428,0.0,422752.3105,0.8592592592592593,1,0,0,0,0,0,1,0,1,0
5700,77213.0,92661.0,0.0,0,0,97.13317095,1,16,41.77788863,0.0,184817.8607,0.8947993222607138,0,0,0,0,1,0,1,0,0,1
17000,98451.0,138012.0,3.0,0,0,120.2389346,2,15,33.95359392,0.0,289957.5233,0.8365287076486103,0,0,1,0,0,0,1,0,0,1
17800,13660.0,173360.0,23.0,0,0,78.8388988,2,21,30.06279232,0.0,45438.2276,0.1814720812182741,1,1,0,0,0,0,0,1,0,0
15500,79185.0,88693.0,19.0,0,0,244.2078401,10,23,36.33936235,0.0,217904.2088,1.0675588828881648,0,1,0,0,0,0,1,0,0,1
8000,76600.0,96000.0,2.0,0,0,73.03333333,2,24,35.63137756,0.0,214979.0585,0.88125,0,1,0,0,0,0,1,0,0,1
20600,62531.0,96584.0,1.0,0,0,146.839968,0,21,33.94558615,0.0,184209.5162,0.8607119191584528,0,0,1,0,0,0,1,0,0,1
28100,32470.0,54522.0,35.0,0,0,295.4966835,0,23,38.7994829,0.0,83686.68233,1.1109276989105314,0,0,0,0,0,0,0,1,1,1
26900,45763.0,73797.0,23.0,0,0,291.5916815,1,29,39.37085816,0.0,116235.7189,0.9846335216878734,0,0,0,0,0,0,0,1,1,1
16400,62786.0,79154.0,7.0,0,0,0.0,0,0,24.83894007,0.0,252772.4606,1.0004042752103497,0,0,0,0,0,0,1,0,1,1
9300,44026.0,70535.0,12.0,3,1,245.9,2,29,36.17090549,0.034482759,121716.6101,0.7560218331324874,1,0,1,0,0,0,0,1,0,0
5400,47844.0,52040.0,8.0,0,0,189.0343046,0,18,24.70113626,0.0,193691.4946,1.0231360491929284,1,0,1,0,0,0,1,0,0,0
16500,36206.0,53040.0,9.0,0,0,118.3013718,0,9,17.74778355,0.0,204002.9387,0.9937028657616892,1,0,0,0,0,0,1,0,1,0
42300,367089.0,469771.0,3.0,0,0,310.0515235,4,14,42.60364087,0.0,861637.6264,0.8714650329628691,1,0,0,1,0,0,1,0,0,0
33400,37262.0,76717.0,9.0,0,0,131.044986,0,24,32.02105145,0.0,116367.1969,0.9210735560566758,0,0,0,0,0,0,0,1,1,1
16400,85601.0,100078.0,6.0,0,0,176.6987412,1,25,43.02747053,0.0,198944.9971,1.0192150122904136,1,0,1,0,0,0,1,0,0,0
13900,64356.0,88028.0,13.0,0,0,111.8099755,0,24,39.00850812,0.0,164979.3932,0.8889898668605444,0,0,1,0,0,0,1,0,0,1
17300,65136.0,83847.0,6.0,0,0,127.0999737,0,20,24.5182717,0.0,265663.0973,0.983171729459611,0,0,1,0,0,0,1,0,0,1
15000,116400.0,146450.0,17.5,0,1,255.6666667,1,29,35.24522428,0.034482759,330257.5097,0.897234551041311,0,0,0,0,0,0,1,0,1,1
26800,96895.0,144482.0,23.0,0,0,201.9678752,0,13,40.16216065,0.0,241259.4303,0.8561274068742127,0,1,0,0,0,0,1,0,0,1
23100,141937.0,179756.0,6.0,0,0,328.3984932,0,16,43.91004585,0.0,323244.9369,0.9181167805247112,1,1,0,0,0,0,1,0,0,0
15000,94705.0,114400.0,9.0,0,0,300.2666667,2,19,35.24522428,0.0,268703.0709,0.9589597902097902,0,0,0,0,0,0,1,0,1,1
18300,73510.0,95132.0,0.0,0,0,86.68429575,0,17,25.24404629,0.0,291197.3744,0.9650800992305428,0,1,0,0,0,0,1,0,0,1
15500,74761.0,92729.0,9.0,0,1,339.0892634,0,42,37.47461725,0.023809524,199497.7013,0.9733848094986466,0,0,0,1,0,0,1,0,0,1
18600,66718.42636,95085.0,8.0,0,0,175.7879949,1,10,32.25091533,0.0,206872.9699,0.8972858638060682,0,0,0,0,0,0,1,0,1,1
24500,52000.0,84915.0,0.4,0,1,93.16666667,0,23,36.17090549,0.043478261,143761.9526,0.9009009009009008,0,0,1,0,0,0,0,1,0,1
35000,31000.0,50000.0,8.0,0,0,0.0,7,0,35.24522428,0.0,87955.17869,1.32,0,0,0,0,0,0,0,1,1,1
13000,67395.0,94355.0,8.0,0,0,214.4844926,3,28,40.97046682,0.0,164496.5392,0.8520481161570664,0,0,1,0,0,0,1,0,0,1
9900,108155.0,219936.0,2.0,0,0,126.9393774,1,15,27.99205166,0.0,386377.5379,0.5367697875745672,1,0,0,1,0,0,1,0,0,0
6700,27510.0,42495.0,2.0,0,2,171.5264892,3,27,41.42859751,0.074074074,66403.40647,0.8050358865748911,0,0,0,0,0,0,0,1,1,1
9900,59206.0,75690.0,6.0,0,2,288.3950585,1,19,30.77602786,0.105263158,192377.0028,0.9130136081384596,1,0,1,0,0,0,1,0,0,0
14100,43927.0,60000.0,0.0,0,0,0.0,12,8,35.24522428,0.0,124632.4882,0.9671166666666666,0,0,0,0,0,0,0,1,1,1
10500,63130.0,71387.0,3.0,0,2,305.556928,0,10,32.1779167,0.2,196190.4513,1.0314202866068052,0,0,0,0,0,0,1,0,1,1
15000,42000.0,111351.0,6.0,0,6,225.6333333,0,17,35.24522428,0.352941176,119165.0808,0.5118948190855942,0,0,0,0,0,0,0,1,1,1
8900,62733.0,77741.0,8.0,0,0,68.89009617,3,17,37.77330059,0.0,166077.6236,0.9214314197141792,0,1,0,0,0,0,1,0,0,1
8700,52388.0,64332.0,1.0,0,0,91.11206084,0,12,36.87492751,0.0,142069.4318,0.9495740844369832,1,0,0,0,0,0,0,1,1,0
11000,85149.0,106820.0,10.0,0,0,240.4333333,0,25,35.63137756,0.0,238971.9563,0.9001029769706047,1,1,0,0,0,0,1,0,0,0
21900,53598.0,74780.0,10.0,0,1,191.5519093,1,42,40.49010197,0.023809524,132373.0922,1.009601497726665,0,0,0,1,0,0,0,1,0,1
7800,48200.0,59000.0,23.0,0,0,274.9666667,3,29,35.24522428,0.0,136756.1166,0.9491525423728814,0,0,0,0,0,0,0,1,1,1
11000,50716.0,61492.0,3.0,0,1,90.23032976,0,20,38.25586202,0.05,132570.5325,1.0036427502764589,0,0,0,0,0,0,0,1,1,1
33900,231455.0,290039.0,4.0,0,0,222.8746479,0,30,16.6894908,0.0,1386830.808,0.914894203882926,0,0,0,1,0,0,1,0,0,1
10100,49683.0,55728.0,0.0,0,0,91.09579488,0,20,37.13310754,0.0,133797.0434,1.0727641401091013,0,0,0,0,0,0,0,1,1,1
16000,62200.0,89200.0,1.9,0,0,176.5333333,1,31,35.24522428,0.0,176477.8102,0.8766816143497758,0,0,0,0,0,0,1,0,1,1
10900,49406.0,83074.0,1.0,0,1,191.8151231,0,13,30.12455569,0.076923077,164005.7384,0.7259310975756554,1,0,0,0,0,0,1,0,1,0
10900,46450.21491,66691.0,8.0,0,0,349.7523621,0,7,34.34334852,0.0,135252.4343,0.8599393457887872,1,0,0,0,0,0,0,1,1,0
20900,16174.0,34886.0,1.0,0,0,52.30365625,1,4,29.7527322,0.0,54361.39408,1.0627185690534886,0,0,0,0,0,0,0,1,1,1
22700,108488.0,139559.0,11.0,0,0,190.9727785,0,23,34.08001623,0.0,318333.1817,0.9400182001877342,1,0,0,1,0,0,1,0,0,0
14700,14275.0,90376.0,14.0,0,1,273.6025171,0,23,26.84247974,0.043478261,53180.63062,0.3206050278835089,1,0,0,0,0,0,0,1,1,0
15000,63000.0,100050.0,8.0,1,0,135.3,1,20,35.24522428,0.0,178747.6212,0.7796101949025487,0,0,0,0,0,0,1,0,1,1
6000,0.0,0.0,13.0,0,2,122.7666667,0,23,36.17090549,0.086956522,0.0,0.0,1,0,1,0,0,0,0,1,0,0
14300,60811.0,89324.0,8.0,0,0,205.6830398,0,20,20.98981184,0.0,289716.7468,0.8408826295284582,0,0,0,1,0,0,1,0,0,1
6800,56155.0,57912.0,21.0,0,0,206.3063213,0,20,21.79851308,0.0,257609.3139,1.0870803978450063,1,0,1,0,0,0,1,0,0,0
50800,64020.18591,91305.0,8.0,0,0,344.9541782,0,7,23.51912852,0.0,272204.754,1.2575454346421335,1,0,0,0,0,0,1,0,1,0
10300,48159.10052,69085.0,8.0,0,0,380.2780405,0,7,36.73982022,0.0,131081.4812,0.8461909317507419,1,0,0,0,0,0,0,1,1,0
30000,8875.0,57000.0,0.0,0,0,100.4666667,1,6,35.24522428,0.0,25180.71648,0.6820175438596491,0,0,0,0,0,0,0,1,1,1
9500,55862.0,62965.0,15.0,0,4,223.103914,0,36,26.14117805,0.111111111,213693.5064,1.0380687683633765,0,0,0,0,0,0,1,0,1,1
11900,81318.0,105454.0,6.0,0,0,92.13682104,1,33,37.52575103,0.0,216699.1939,0.8839683653536139,1,0,0,1,0,0,1,0,0,0
7500,126000.0,151380.0,18.0,0,2,75.66666667,1,13,33.37804123,0.153846154,377493.6915,0.8818866428854538,1,0,0,1,0,0,1,0,0,0
59500,47485.0,69981.0,4.0,0,0,100.1393112,0,20,29.47367331,0.0,161109.881,1.5287720952830053,0,0,0,0,0,0,1,0,1,1
20000,116932.0,138072.0,19.0,0,0,171.4666667,2,23,35.24522428,0.0,331766.934,0.9917434382061532,1,0,0,0,0,0,1,0,1,0
18300,31427.0,60249.0,16.0,0,0,110.5522774,0,18,40.00125599,0.0,78565.03308,0.8253580972298296,0,0,0,0,0,0,0,1,1,1
17500,61524.0,87188.0,3.0,0,0,115.8086609,1,13,25.40157,0.0,242205.5015,0.90636326099922,1,0,0,1,0,0,1,0,0,0
13900,11413.0,81273.0,7.0,0,0,239.083696,0,14,19.62614951,0.0,58152.00782,0.3114564492512888,0,0,0,0,0,0,0,1,1,1
16800,46312.0,67166.0,27.0,0,0,241.5083839,0,14,26.22071743,0.0,176623.6951,0.939642080814698,1,0,0,0,0,0,1,0,1,0
23500,44952.0,70191.0,6.0,0,0,164.9639399,1,26,35.78815771,0.0,125605.795,0.9752247439130372,0,0,1,0,0,0,0,1,0,1
27800,127770.0,169440.0,2.0,0,0,235.728547,1,24,34.84415543,0.0,366689.9037,0.9181421152030216,0,1,0,0,0,0,1,0,0,1
24500,21470.0,52228.0,25.0,0,0,124.5599493,0,11,23.88812168,0.0,89877.30508,0.8801792142145975,0,0,0,0,0,0,0,1,1,1
8200,75870.0,97922.0,0.0,0,0,0.0,0,0,27.27636492,0.0,278152.8999,0.8585404709871122,0,0,0,1,0,0,1,0,0,1
6200,73881.0,98550.0,0.0,0,1,182.8787798,0,31,37.19944569,0.032258065,198607.7981,0.8125925925925926,1,0,0,0,0,0,1,0,1,0
